64	3206
1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02	1.5625000000e-02
0.0000000000e+00	3.2434072926e-02	0.0000000000e+00	0.0000000000e+00	1.6496011940e-282	0.0000000000e+00	1.2784692699e-282	3.3767722378e-02	2.4184681342e-02	0.0000000000e+00	1.1585511966e-01	0.0000000000e+00	4.5832639411e-237	4.2283371081e-254	0.0000000000e+00	1.0358801266e-225	0.0000000000e+00	0.0000000000e+00	2.3039159186e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2598185787e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.6324990381e-263	0.0000000000e+00	1.2172299781e-01	3.6014085359e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.2430827899e-152	0.0000000000e+00	1.3327451654e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.6373354253e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.0387338454e-297	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.3474080042e-210	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0222521264e-229	0.0000000000e+00
0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.3443316508e-266	8.0252266682e-271	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2755440914e-01	0.0000000000e+00	0.0000000000e+00	5.5671528427e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6629903687e-01	0.0000000000e+00	3.1009328875e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.3760492699e-02	0.0000000000e+00	0.0000000000e+00	7.3930415407e-03	3.2305886321e-181	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.1845804210e-02	0.0000000000e+00	3.9604947542e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.7881826409e-02	0.0000000000e+00
0.0000000000e+00	2.8360448997e-01	0.0000000000e+00	3.9308273200e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0869444209e-322	7.3555256267e-03	0.0000000000e+00	2.0052740950e-02	0.0000000000e+00	0.0000000000e+00	3.9935410242e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.9543351774e-01	5.7540975226e-02	0.0000000000e+00	0.0000000000e+00	3.5108373893e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4505703050e-300	1.1616167647e-287	0.0000000000e+00	4.2489645542e-322	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1413177849e-252	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2745450735e-01	1.4029232771e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.9400786124e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.8005158971e-89	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6143202911e-03	0.0000000000e+00	6.4830305916e-317	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9697452695e-163
0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.5505040879e-55	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.4446359162e-267	0.0000000000e+00	0.0000000000e+00	1.1528633463e-01	0.0000000000e+00	0.0000000000e+00	1.3384847522e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.1601296824e-169	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0233383033e-108	0.0000000000e+00	3.2260454863e-02	8.5827174760e-02	0.0000000000e+00	1.9355955434e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.3802594236e-99	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6270446399e-67	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.9212550387e-03	0.0000000000e+00	0.0000000000e+00	6.6603983946e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.2961506912e-280	0.0000000000e+00	0.0000000000e+00	1.6505543842e-01	0.0000000000e+00	0.0000000000e+00	2.0363732879e-01
0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0482803697e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7564776964e-165	0.0000000000e+00	4.4083002528e-43	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.1062321422e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.9275948437e-98	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.4112771893e-02	0.0000000000e+00	0.0000000000e+00	4.0404791046e-164	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.4837376797e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.9303443073e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.5028574173e-03	0.0000000000e+00	1.6535133292e-02
0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.7304691100e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.8353546878e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.1138271497e-03	3.7078452074e-01	6.4692159597e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.1625751288e-34	0.0000000000e+00	9.3583009574e-02	0.0000000000e+00	0.0000000000e+00	6.2654147656e-03	1.3267109516e-02	2.1166968369e-268	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.1597069506e-300	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8478161633e-01	0.0000000000e+00	2.9240131421e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.1912740897e-225	0.0000000000e+00	6.0237002309e-03	0.0000000000e+00	6.7444477229e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.0329296525e-252	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.5283309663e-306	0.0000000000e+00	0.0000000000e+00	1.1235519656e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.3496747638e-03	0.0000000000e+00	2.6633785769e-289	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2486166044e-03	8.2372185228e-01	6.0392309598e-110	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.5344433670e-01	0.0000000000e+00	0.0000000000e+00	2.2115353975e-227	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
1.8144004850e-02	3.1602258667e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.2075043734e-03	0.0000000000e+00	9.6771063759e-109	2.2506889973e-211	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.2295566833e-233	0.0000000000e+00	1.1903568370e-02	9.5287054427e-84	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.4372095680e-01	0.0000000000e+00	7.9980618667e-02	6.8340952090e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6679808173e-02	2.6269236897e-215	0.0000000000e+00	2.0211199245e-278	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.9002381208e-315	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.9147661816e-47	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.8828390260e-113	0.0000000000e+00	3.2051440075e-157	4.1406910847e-292	0.0000000000e+00	0.0000000000e+00	2.5922386229e-202	0.0000000000e+00
0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2950611992e-146	0.0000000000e+00	0.0000000000e+00	5.2807120715e-207	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.6383281048e-313	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.1294980020e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.2072954214e-02	0.0000000000e+00	0.0000000000e+00	7.1819555724e-01	2.3477827803e-283	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.2678168834e-01	0.0000000000e+00	0.0000000000e+00	7.9613170918e-148	0.0000000000e+00	0.0000000000e+00	2.9643938750e-323	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
