8	3206
1.2500000000e-01	1.2500000000e-01	1.2500000000e-01	1.2500000000e-01	1.2500000000e-01	1.2500000000e-01	1.2500000000e-01	1.2500000000e-01
6.2963840779e-105	5.6399500708e-121	4.1480380436e-280	5.3524719498e-01	4.6475280502e-01	8.2500811957e-99	3.5744400391e-140	0.0000000000e+00
2.0120351674e-02	9.3362139549e-02	4.9512119344e-231	5.6272986028e-55	3.5326888516e-29	5.0767909487e-01	3.7883841390e-01	0.0000000000e+00
1.9090310447e-110	0.0000000000e+00	3.8052481068e-280	0.0000000000e+00	4.6024795558e-270	1.2330887862e-305	1.1885586645e-215	1.0000000000e+00
2.1105883178e-260	2.8518750334e-02	7.1808445888e-189	6.3673259015e-316	0.0000000000e+00	2.9662360372e-01	6.0906024512e-02	6.1395162144e-01
7.9038696884e-01	8.6071821156e-89	1.2850918290e-01	9.5052656770e-251	7.9714386761e-02	3.3157810689e-193	1.5225244354e-156	1.3894615001e-03
2.7252795371e-03	1.4463364652e-282	4.6801174776e-01	0.0000000000e+00	1.9212202036e-02	5.5224929797e-03	5.0452827769e-01	0.0000000000e+00
7.7595852397e-02	3.3213203533e-01	1.9208763817e-01	0.0000000000e+00	6.0751667688e-129	3.9818447410e-01	1.0173168436e-191	5.9929247068e-301
4.2970087486e-01	5.4927963796e-01	1.2634566047e-03	2.4619296430e-177	1.9756030579e-02	3.4991276908e-130	1.2075684073e-262	0.0000000000e+00
